link_id,Acum,Area,Long,h_order,dest,prun_7,prun_6,prun_5,prun_4
416600,1.300577,0.429339,0.843,2,417407,3,3,82,229
408231,12.828546,0.290802,0.525,3,408232,4,11,33,275
406441,0.50567,0.50567,1.114,1,406918,3,3,77,309
441743,0.491168,0.491168,0.846,1,440978,6,8,17,471
418522,1.022585,0.227243,0.681,2,420706,3,3,82,333
409291,0.796131,0.796131,1.269,1,410351,3,3,6,259
388237,10.271038,0.126635,0.259,3,388238,4,19,59,215
455343,1.810584,0.477815,0.612,2,455344,6,8,22,287
466007,4.269956,0.125608,0.325,2,466008,5,13,43,294
417532,0.568154,0.568154,1.036,1,417846,4,15,54,376
427866,0.769425,0.769425,1.895,1,428042,7,18,64,345
426844,0.31535,0.31535,0.421,1,427506,3,4,7,268
367367,74.24101,0.050732,0.131,5,367368,0,0,0,145
408090,0.227501,0.227501,0.72,1,408700,3,3,5,365
473996,0.414016,0.414016,0.781,1,473170,6,10,35,95
416427,0.290439,0.290439,0.688,1,415480,7,12,58,322
442713,0.214066,0.214066,0.421,1,445397,3,4,52,291
427513,0.454068,0.454068,0.68,1,432349,7,14,50,171
378647,1.711578,0.291617,0.453,2,378648,0,0,0,122
425443,1.56433,0.428898,0.947,2,425444,5,6,14,41
423750,17.66525,0.176635,0.422,3,423751,3,4,7,246
434499,2790.0322,0.215332,0.589,7,434500,2,2,2,2
434357,1652.0444,0.251953,0.421,7,434358,3,4,11,33
417116,0.39142,0.39142,0.651,1,417700,7,18,76,204
453476,0.201222,0.201222,0.456,1,452977,5,9,29,313
376066,1.001887,0.152183,0.453,2,376067,0,0,0,398
407086,0.316018,0.316018,0.518,1,410006,4,7,62,408
465867,0.464674,0.464674,1.139,1,466491,6,10,51,241
424170,0.227105,0.227105,0.547,1,432359,7,14,50,148
482580,0.338421,0.338421,1.074,1,483180,6,10,42,182
392177,5.962117,0.367007,0.62,2,392178,4,7,19,223
379503,1.027001,1.027001,1.894,1,372837,0,0,0,207
411451,0.770725,0.164244,0.488,2,411452,3,3,6,259
423607,0.290204,0.290204,0.451,1,425293,7,18,64,377
434564,0.453683,0.453683,0.451,1,442104,3,4,52,168
447380,0.201363,0.201363,0.354,1,447532,6,21,79,281
458813,0.226228,0.226228,0.641,1,460067,6,10,26,346
395030,1.733827,0.202506,0.394,2,394324,4,19,102,458
446337,9.050256,0.062953,0.192,3,446338,3,4,57,338
387687,35.231613,0.430455,0.62,4,387688,4,7,67,177
461423,2.53823,0.163334,0.325,2,461424,5,9,29,112
386288,0.633372,0.633372,1.44,1,387912,4,7,67,221
434373,1732.5469,0.327454,0.613,7,434374,3,4,10,31
437360,7.597104,0.138611,0.288,3,437361,7,14,44,307
443328,8.661846,0.05035,0.096,3,445764,6,21,90,364
395753,0.341707,0.341707,0.72,1,394840,4,17,103,476
408411,0.366527,0.366527,0.844,1,407698,4,11,27,466
387303,0.278675,0.278675,0.72,1,386163,4,5,72,195
413979,5.696775,0.947472,0.999,2,413519,4,15,54,305
440977,3.715373,0.91938,1.13,2,448946,6,8,20,53
434460,2283.6938,0.113831,0.325,7,434461,3,3,5,12
480951,0.325937,0.325937,0.587,1,483338,6,10,42,182
407080,1.820184,0.126415,0.457,2,407081,4,11,30,442
446178,1.032165,1.032165,1.94,1,449663,3,4,57,225
453959,0.389843,0.389843,0.9,1,454339,5,9,29,447
469884,1.179785,0.037656,0.131,2,469885,5,13,43,372
399597,336.23193,0.037937,0.163,6,399598,4,11,30,87
437361,8.264965,0.453629,0.776,3,437362,7,14,44,307
461427,1.469958,0.226156,0.354,2,461428,6,10,51,437
405862,40.58974,1.20105,1.325,4,405863,4,7,62,183
410523,1.263483,0.075815,0.294,2,410524,4,7,62,199
440684,0.591979,0.591979,1.232,1,442093,3,4,52,208
476946,0.351168,0.351168,0.819,1,475018,5,9,29,296
462158,69.90753,2.852206,2.582,4,462159,6,10,51,149
438283,0.478715,0.478715,0.834,1,438605,5,13,99,272
476803,0.890513,0.890513,1.275,1,471096,6,10,46,142
457051,6.625281,1.219595,1.358,3,454932,5,13,101,402
389933,0.430563,0.430563,0.976,1,388838,4,17,75,290
425437,0.353229,0.353229,0.553,1,480415,5,9,24,71
405869,0.164345,0.164345,0.488,1,405327,4,7,87,314
441919,0.44077,0.44077,0.938,1,442980,5,13,99,384
394539,0.506287,0.506287,0.904,1,393610,4,17,73,403
453961,0.352127,0.352127,0.688,1,453126,5,9,29,486
432364,0.289933,0.289933,0.688,1,432519,7,14,50,258
437516,0.516537,0.516537,0.834,1,437353,3,4,80,218
398184,1.530934,0.404915,0.914,2,399676,4,7,16,47
413220,0.303173,0.303173,0.548,1,413816,7,12,58,322
460533,0.351838,0.351838,0.719,1,460056,5,13,43,367
423148,0.113562,0.113562,0.619,1,419688,5,9,24,227
427180,1.740759,0.151364,0.163,3,427181,3,4,10,404
480333,160.95792,0.150661,0.294,5,480334,5,9,29,118
390478,1.380206,0.493855,1.267,2,388099,4,19,59,166
477124,4.238801,0.163057,0.425,2,478370,6,10,46,193
369922,0.52028,0.52028,1.073,1,369787,0,0,0,222
435065,0.466249,0.037806,0.294,2,434746,7,14,50,323
438128,0.151173,0.151173,0.354,1,440818,3,4,52,266
474298,1.706256,0.137992,0.425,2,478361,6,10,46,193
435431,53.762543,0.151348,0.163,4,435432,7,14,44,163
405162,0.354002,0.354002,0.816,1,404327,4,11,33,275
426836,0.466725,0.466725,0.939,1,425433,5,9,28,76
392174,3.000382,0.050633,0.131,2,392175,4,7,19,223
417548,0.340898,0.340898,0.747,1,418192,3,16,41,129
440986,0.591924,0.125949,0.425,2,440472,7,14,44,374
437182,0.176382,0.176382,0.425,1,438124,3,4,11,420
424796,0.567687,0.567687,0.643,1,435435,7,14,44,163
401347,0.3415,0.3415,0.688,1,399584,4,11,33,103
486160,9.310371,0.263102,0.487,3,486161,5,9,65,331
432164,3.88247,0.126076,0.394,2,432165,5,6,14,44
416225,14.385889,0.303212,0.72,3,416226,4,15,53,190
466477,0.13813,0.13813,0.456,1,465995,5,9,29,300
390124,1.152412,1.152412,2.231,1,389760,4,7,67,221
392487,3.886841,0.481166,0.941,2,434512,2,2,2,2
414694,0.239967,0.239967,0.451,1,414819,3,16,41,443
463882,0.489882,0.489882,0.881,1,466014,5,13,43,294
454160,209.50891,0.201508,0.288,5,454161,5,13,37,111
393248,0.227867,0.227867,0.783,1,389106,4,20,49,156
399442,0.227713,0.227713,0.356,1,399576,4,15,53,423
435440,78.83873,0.227124,0.355,4,435441,7,14,44,144
420700,0.732092,0.732092,1.276,1,419181,3,3,6,16
401356,0.27826,0.27826,0.748,1,400483,3,3,4,352
438472,3.703609,0.062999,0.263,2,438473,3,4,63,191
492432,1.414709,0.28797,0.75,2,492433,6,10,88,285
424663,0.479397,0.479397,1.013,1,425434,5,9,28,76
396931,0.404937,0.404937,0.711,1,397558,4,7,16,46
449827,1.660789,1.660789,2.221,1,449515,6,21,79,281
401882,0.847363,0.215007,0.553,2,401883,2,2,3,4
401499,0.189718,0.189718,0.457,1,402047,3,3,4,352
388236,9.916437,1.000468,1.072,3,388237,4,19,59,215
473308,1.317449,0.69005,0.845,2,473309,6,10,35,113
473835,0.388913,0.388913,0.85,1,474735,6,10,35,108
371013,0.291841,0.291841,0.589,1,370285,0,0,93,380
483637,549.3177,0.037781,0.163,5,448929,6,10,25,64
395244,0.518945,0.518945,1.014,1,395597,4,5,15,40
440472,2.040361,0.176342,0.557,3,440473,7,14,44,374
394551,0.696155,0.379738,1.308,2,434508,2,2,2,2
363998,6.437635,0.126966,0.26,3,363999,0,0,94,389
451344,0.26417,0.26417,1.004,1,483634,6,10,25,64
437355,2.217216,0.226774,0.553,3,437356,7,14,44,307
432157,0.201692,0.201692,0.619,1,431510,5,13,36,99
443674,0.314781,0.314781,0.909,1,443985,3,4,52,340
445253,2.656077,0.47834,0.871,2,445254,6,8,22,59
392866,2.645813,0.683635,0.971,2,392867,4,5,12,355
371847,0.139561,0.139561,0.391,1,371484,0,0,0,157
417544,0.126259,0.126259,0.355,1,417400,3,16,41,419
398341,0.164477,0.164477,0.588,1,398985,2,2,97,284
441932,1.020006,0.302243,0.488,2,441598,3,4,57,328
388232,0.620634,0.620634,0.982,1,386961,4,19,59,273
416022,0.568243,0.189415,0.259,2,415794,4,11,33,194
413531,9.726141,1.389077,1.827,3,413532,3,3,6,334
416743,6.213091,0.252622,0.588,2,416744,4,11,33,194
475191,1.530303,0.037634,0.131,2,475192,5,9,29,378
383966,0.316791,0.316791,0.585,1,383507,4,5,13,233
442711,0.138515,0.138515,0.421,1,446339,3,4,57,338
417877,30.332638,0.467079,0.843,4,418659,7,18,76,204
372823,4.351867,0.304458,0.589,3,372824,0,0,0,207
443317,0.41553,0.41553,0.813,1,442528,5,9,29,85
413978,4.357655,0.429508,0.326,2,413979,4,15,54,305
393773,0.658196,0.658196,1.277,1,395395,4,11,92,311
434934,0.352871,0.352871,1.331,1,435416,7,14,44,163
429193,0.78185,0.78185,1.621,1,428334,7,14,50,258
411302,1.313945,0.240058,0.481,2,411303,7,12,58,422
381096,0.177458,0.177458,0.29,1,381095,4,20,86,354
419167,14.619948,0.555612,0.553,3,419168,4,15,54,256
442401,1.045155,0.075559,0.325,2,442402,3,4,52,208
364371,0.190446,0.190446,0.457,1,364877,0,0,95,392
417868,22.126944,0.4545,0.806,4,417869,7,18,76,204
405677,0.25284,0.25284,0.557,1,406439,3,3,77,309
411485,8.793016,0.315864,0.614,3,411486,7,12,58,302
378924,0.177504,0.177504,0.62,1,379508,0,0,0,207
445384,0.692347,0.037763,0.096,2,445378,5,13,37,317
395587,5.593594,0.202477,0.422,3,395588,4,17,73,395
385856,0.228038,0.228038,0.589,1,386164,4,5,72,195
390820,1.126842,0.139284,0.294,2,388241,4,19,59,215
398027,0.27836,0.27836,0.711,1,398639,4,7,16,368
444945,1.082745,1.082745,1.974,1,444529,3,4,52,291
450218,1.421833,1.421833,2.382,1,447384,6,21,79,217
434404,1887.3302,0.970608,1.136,7,434405,3,4,8,27
392482,0.595038,0.595038,1.238,1,391348,4,5,13,495
415133,17.680588,0.239855,0.451,3,415134,3,3,6,255
420708,9.743854,0.138868,0.259,3,420709,3,3,82,333
413048,0.214756,0.214756,0.688,1,412041,7,12,58,302
478745,3.862047,0.23824,0.42,2,478746,6,10,42,182
402883,2.819853,0.101154,0.355,2,402884,4,11,27,75
453802,0.339556,0.339556,0.775,1,451862,6,10,60,301
454176,257.34683,0.126053,0.192,5,454177,5,13,36,99
459116,0.477575,0.477575,0.937,1,458810,6,10,51,401
418960,108.13184,1.363544,1.487,5,418961,3,16,41,129
400471,3.124652,0.898106,1.585,2,400691,4,11,27,276
483319,6.04033,0.375988,0.544,3,483320,6,10,42,182
392460,66.19349,0.101265,0.294,5,392461,4,19,48,146
435432,54.796696,0.45405,0.588,4,435433,7,14,44,163
441455,0.340042,0.340042,0.909,1,441926,6,21,90,356
445771,0.213991,0.213991,0.588,1,445085,3,4,52,340
395247,0.316407,0.316407,0.681,1,434500,2,2,2,2
445757,3.360755,0.440484,0.975,2,480373,5,9,29,93
382555,0.215448,0.215448,0.457,1,381742,4,5,72,373
406902,0.189607,0.189607,0.289,1,406901,4,11,33,275
409844,0.126368,0.126368,0.39,1,410166,3,3,6,259
467793,0.188332,0.188332,0.354,1,480334,5,9,29,118
425456,0.416296,0.416296,0.747,1,425122,3,3,6,369
451337,1.723337,0.377405,0.425,2,451338,5,9,29,93
467500,0.301336,0.301336,0.774,1,467915,6,10,46,293
446977,10.043838,0.327386,0.584,3,446978,3,4,52,315
468538,1.21763,0.062769,0.258,2,468539,6,10,51,241
468711,5.863004,0.803652,1.195,2,483599,6,10,32,88
382063,1.482873,0.10139,0.326,2,382064,4,5,13,233
369419,0.126907,0.126907,0.423,1,369128,0,0,93,380
439224,0.604625,0.604625,0.938,1,438468,3,4,63,191
455345,3.042908,0.26409,0.588,2,453484,6,8,22,287
379630,1.115693,1.115693,1.882,1,378647,0,0,0,122
392172,1.772452,0.063296,0.263,2,392173,4,7,19,223
467499,1.305781,1.305781,1.806,1,468199,6,10,46,293
419985,0.593266,0.593266,1.065,1,418510,3,16,69,262
434361,1662.1487,0.604858,0.974,7,434362,3,4,11,32
421077,0.366014,0.366014,0.614,1,420711,7,14,44,137
470052,1.31784,0.100416,0.294,2,469487,5,13,43,341
481121,2.118427,0.188036,0.516,2,481122,5,9,100,390
418029,0.265135,0.265135,0.451,1,417856,3,16,69,499
415130,12.819652,0.113644,0.263,3,415131,3,3,6,255
450905,0.239022,0.239022,0.456,1,450368,5,9,29,482
465668,0.364198,0.364198,0.85,1,464468,5,13,43,318
458360,2.212069,0.540498,0.881,2,458361,5,9,29,280
452857,1.056513,0.138343,0.325,2,453636,6,10,60,496
456120,11.050518,0.113132,0.325,3,456121,5,9,29,280
422375,0.340728,0.340728,0.584,1,422714,5,6,14,308
423595,0.744444,0.744444,1.124,1,423437,5,9,85,467
433464,0.806683,0.806683,1.425,1,433167,3,4,11,32
443973,0.377695,0.377695,0.882,1,444936,6,21,61,169
446318,2.454469,0.415403,0.715,2,446319,5,9,24,202
473449,0.150555,0.150555,0.745,1,480320,5,9,29,131
420885,0.820392,0.820392,1.361,1,420140,4,15,54,256
400703,8.751548,0.746329,1.173,3,400704,4,7,87,357
424669,0.5677,0.5677,1.035,1,425443,5,6,14,41
462147,57.95704,0.087979,0.163,4,462148,6,10,51,149
443164,1.082886,0.302193,0.479,2,443165,5,9,29,381
441280,0.138538,0.138538,0.421,1,441746,3,4,57,328
420386,4.001642,0.063105,0.163,3,420387,5,9,24,283
432339,0.138661,0.138661,0.421,1,432676,7,14,50,455
460066,3.93342,0.42729,0.937,2,460067,6,10,26,346
407892,0.227509,0.227509,0.481,1,407891,4,11,33,275
388242,20.032772,0.240595,0.356,3,388243,4,19,59,215
424799,1.551901,1.551901,2.464,1,432362,7,14,50,148
480399,360.46155,2.809955,2.571,5,480400,5,9,29,80
399936,0.290956,0.290956,0.72,1,398959,4,15,89,239
445588,2.894975,0.050345,0.096,2,445589,6,21,79,281
455981,1.47103,0.339453,0.163,2,455982,6,10,51,434
467647,0.301326,0.301326,0.425,1,467170,6,10,32,84
413685,0.505272,0.505272,0.873,1,413799,4,15,53,190
366438,0.101547,0.101547,0.457,1,365781,0,0,95,392
434388,1773.1193,0.642822,0.776,7,434389,3,4,10,29
422876,0.593078,0.593078,1.161,1,424807,7,18,64,188
442389,0.339997,0.339997,0.719,1,443165,5,9,29,381
423307,0.277595,0.277595,0.584,1,424805,7,18,64,188
382910,4.232885,0.152068,0.096,3,382911,4,5,13,233
427041,2.547691,0.17655,0.488,2,428864,5,6,14,41
399941,2.428875,1.100634,1.555,2,395042,4,17,45,138
399654,620.2193,0.088501,0.259,6,399655,4,7,19,60
412668,0.265285,0.265285,0.91,1,434458,3,3,5,13
424523,0.769584,0.769584,1.196,1,423754,3,4,7,24
384508,0.202733,0.202733,0.426,1,384983,4,5,56,161
409671,0.581298,0.581298,0.903,1,416750,4,11,33,194
415140,1.982709,0.479911,0.518,2,414983,7,12,34,299
455775,0.201167,0.201167,0.456,1,454938,5,13,37,319
424807,4.504293,0.315465,0.488,2,424808,7,18,64,188
427863,0.189184,0.189184,0.421,1,427862,7,14,44,421
483628,533.50604,0.465332,0.45,5,483629,6,10,25,65
411446,9.752873,0.353724,0.451,3,411447,4,11,66,330
484830,3.007377,0.32581,0.611,2,484831,5,9,65,331
384827,0.266069,0.266069,0.519,1,384828,4,20,86,394
392851,0.139254,0.139254,0.426,1,392325,4,17,73,403
478006,0.313497,0.313497,0.649,1,478743,6,10,42,182
430902,1.462435,0.542152,0.947,2,434396,3,4,9,28
427687,4.705001,0.428955,0.557,3,427688,7,14,44,421
433727,0.277277,0.277277,0.619,1,448954,6,8,17,48
410516,4.409719,0.088464,0.326,3,412297,4,11,66,456
434574,3.314146,0.100824,0.163,3,434575,7,14,50,260
394177,0.126577,0.126577,0.652,1,399682,4,7,16,46
384972,0.342091,0.342091,0.549,1,385142,4,19,59,273
471092,65.60307,0.489262,0.707,4,471093,6,10,46,152
474554,0.225812,0.225812,0.456,1,478368,6,10,46,193
490198,2.467151,0.012525,0.131,2,490199,6,10,81,359
423447,0.416381,0.416381,1.227,1,420891,5,6,14,308
460065,2.978353,0.779182,0.995,2,460066,6,10,26,346
384385,7.198021,0.06335,0.131,3,384386,4,5,72,373
428500,0.61795,0.61795,0.968,1,428492,7,14,44,270
390986,8.634772,0.835723,1.239,3,390987,4,5,12,355
406907,1.099724,0.101134,0.457,2,405318,4,7,87,314
473992,0.51438,0.51438,0.802,1,474297,6,10,46,193
475517,0.589533,0.589533,0.764,1,475518,5,9,29,296
471719,1.556065,0.426699,0.556,2,471720,6,10,35,414
480341,196.10884,0.288899,0.556,5,480342,5,9,29,112
421718,0.46696,0.46696,0.939,1,421719,5,9,85,267
412674,0.770634,0.770634,1.173,1,411457,3,3,5,477
433870,0.41593,0.050414,0.163,2,433871,6,8,17,413
406205,7.004054,0.240249,0.326,3,406206,4,11,27,379
421759,0.643605,0.643605,1.035,1,424808,7,18,64,188
405523,0.632135,0.632135,1.035,1,406015,4,7,19,288
401866,0.139121,0.139121,0.425,1,399636,4,11,27,73
444531,0.516172,0.516172,0.775,1,444160,3,4,80,410
418026,0.252497,0.252497,0.751,1,418940,3,16,69,396
464798,0.150712,0.150712,0.516,1,464468,5,13,43,318
431249,0.554743,0.100859,0.325,2,431250,7,14,44,163
427665,0.189187,0.189187,0.588,1,428329,3,4,10,404
434420,2114.5544,0.252441,0.489,7,434421,3,3,6,22
402695,26.792171,0.113794,0.355,4,402696,3,3,77,205
472381,0.313711,0.313711,0.516,1,472382,6,10,35,102
433737,0.491556,0.491556,1.137,1,433322,7,14,44,295
441901,15.364157,0.0882,0.163,3,441902,5,9,24,202
434751,9.804855,0.063018,0.096,3,434752,7,14,50,323
415471,0.972505,0.972505,2.014,1,413804,4,15,54,305
450013,2.277429,0.201308,0.45,2,454131,5,13,37,121
448775,14.560251,0.201358,0.192,3,447381,6,21,79,281
397560,0.227756,0.227756,0.588,1,398344,2,2,3,5
382059,0.861853,0.861853,0.809,1,381738,4,5,72,265
413528,0.303153,0.303153,0.688,1,414286,3,3,6,334
402880,0.569062,0.569062,0.97,1,402882,4,11,27,75
401050,0.607153,0.607153,0.914,1,399942,4,17,45,138
409131,0.758299,0.758299,1.276,1,408082,4,15,54,154
436547,0.176395,0.176395,0.68,1,440821,3,4,52,266
410165,0.113728,0.113728,0.488,1,409681,4,7,62,399
388856,0.126649,0.126649,0.422,1,389261,4,7,67,470
443977,1.334561,0.163685,0.421,2,443978,3,4,57,328
464800,1.682983,0.263735,0.719,2,464801,6,10,74,201
431237,1.941446,0.592472,1.041,2,428871,5,6,14,39
480369,284.43884,0.025143,0.131,5,480370,5,9,29,93
396934,0.265736,0.265736,0.422,1,396543,2,2,3,316
456129,0.251452,0.251452,0.421,1,455776,6,10,60,212
385359,23.3081,0.97542,1.34,4,385360,4,20,78,228
395593,0.25311,0.25311,1.011,1,394171,4,7,19,248
461286,0.1759,0.1759,0.425,1,461702,5,9,29,300
405870,1.175726,1.175726,1.969,1,405678,3,3,77,309
460963,0.351815,0.351815,0.966,1,460531,5,9,29,473
477636,3.2099,0.263356,0.75,3,477637,6,10,35,469
479526,0.714603,0.087764,0.487,2,479527,6,10,35,110
418656,0.290358,0.290358,0.873,1,419705,3,3,6,436
446341,0.427933,0.427933,0.581,1,447118,3,4,52,340
473168,0.150564,0.150564,0.287,1,471565,6,10,35,339
437358,6.349609,0.655226,0.517,3,437359,7,14,44,307
473171,2.195793,0.263506,0.516,2,473172,6,10,35,95
383122,0.190092,0.190092,0.356,1,377843,4,5,56,161
409135,1.036352,0.290667,0.481,2,409282,4,11,66,358
410524,1.857379,0.290639,0.588,2,410525,4,7,62,199
411489,0.46749,0.46749,0.777,1,412043,7,12,58,302
381603,0.32955,0.32955,0.422,1,380136,0,0,0,342
411135,0.265324,0.265324,0.751,1,411447,4,11,66,330
371164,0.203012,0.203012,0.586,1,370642,0,0,0,207
483585,264.91727,0.200745,0.258,5,483586,6,10,35,95
459741,2.475237,0.012567,0.131,2,459619,5,13,43,321
449675,53.639286,0.516567,0.811,4,449676,3,4,57,162
428034,1.551173,0.063062,0.163,2,428035,3,3,6,243
412442,0.138961,0.138961,0.355,1,415801,4,11,33,194
421393,1.628112,0.643713,0.843,2,421394,7,18,76,451
405171,0.227573,0.227573,0.614,1,402697,3,3,77,205
426485,0.491964,0.491964,0.715,1,426481,3,4,9,28
445375,0.176232,0.176232,0.488,1,444929,5,9,29,381
408840,1.402883,1.402883,2.524,1,411467,7,12,58,179
490863,0.551003,0.551003,0.587,1,490196,6,10,81,359
447672,0.264274,0.264274,0.588,1,447115,3,4,52,340
381433,0.139425,0.139425,0.62,1,382066,4,5,56,161
489571,0.926834,0.225442,0.84,2,490700,6,10,88,285
480421,477.94897,0.025238,0.096,5,480422,5,9,24,68
488362,6.338559,0.037575,0.095,3,488363,5,9,65,349
443972,1.007202,0.402899,0.996,2,443669,5,9,29,492
396157,1.531282,1.531282,2.512,1,392465,4,19,48,146
433462,0.176457,0.176457,0.425,1,433870,6,8,17,413
440814,5.252089,0.390512,0.546,3,440815,3,4,52,266
435925,1.247479,0.655245,1.293,2,435739,5,9,71,219
421940,0.138818,0.138818,0.451,1,421719,5,9,85,267
399581,247.10228,0.556511,1.042,6,399582,4,11,33,105
483324,11.830778,0.388515,0.683,3,483325,6,10,42,182
451204,1.018987,1.018987,1.341,1,451203,6,8,84,324
421737,2.284288,0.151462,0.457,2,421738,3,16,41,141
447385,23.556835,0.566339,0.813,4,447386,6,21,79,217
417256,0.189396,0.189396,0.547,1,417400,3,16,41,419
438608,2.355585,0.251956,0.457,2,438609,5,13,36,99
439037,19.372679,0.176402,0.325,4,439038,3,4,63,191
414169,0.227351,0.227351,0.747,1,411456,3,3,6,259
472384,2.572224,0.45165,0.456,2,483578,6,10,35,102
387686,34.218853,0.265865,0.489,4,387687,4,7,67,177
458981,0.829514,0.326763,0.746,2,462153,6,10,51,149
477627,0.137945,0.137945,0.587,1,477629,5,9,29,332
467350,0.992014,0.992014,1.794,1,465255,6,10,51,241
385716,0.46876,0.46876,1.008,1,384830,4,20,86,394
471709,2.296316,0.213332,0.456,3,471710,6,10,46,348
436926,0.314979,0.314979,0.588,1,437514,6,8,83,230
392850,4.544867,0.012662,0.163,2,388240,4,19,59,215
425432,1.059721,0.113533,0.488,2,425433,5,9,28,76
458655,0.238802,0.238802,0.425,1,458365,5,9,29,280
417670,0.227263,0.227263,0.355,1,417841,5,9,85,267
399697,884.47235,0.772095,0.911,6,399698,4,5,15,42
419684,13.65693,0.265021,0.518,3,419685,5,9,24,227
434578,5.532603,0.327758,0.547,3,434579,7,14,50,260
430360,5.434582,0.353078,0.451,3,430361,3,4,7,268
420144,0.366048,0.366048,0.902,1,421572,3,3,6,415
418956,100.25358,0.429321,0.518,5,418957,3,16,41,134
379361,0.709949,0.101426,0.326,2,379362,0,0,0,207
401872,3.161999,0.442719,0.615,2,400703,4,7,87,357
453328,0.276687,0.276687,0.546,1,453126,5,9,29,486
374024,6.126283,0.710165,0.942,2,376839,4,5,56,278
393606,0.253173,0.253173,0.783,1,392844,4,19,102,337
435602,0.21422,0.21422,0.588,1,435189,7,14,50,323
377157,0.177529,0.177529,0.457,1,377676,4,5,56,214
470800,0.451837,0.451837,0.936,1,470051,5,13,43,341
444403,0.151073,0.151073,0.782,1,445251,6,8,22,59
462484,8.893758,0.741128,0.679,3,462485,5,9,29,300
430172,3.240231,0.176523,0.355,3,430173,7,14,50,258
403984,0.151735,0.151735,0.394,1,403538,3,3,77,386
422855,0.214514,0.214514,0.557,1,423438,5,9,85,467
416024,1.262859,0.290444,0.716,2,418957,3,16,41,134
470234,4.744347,0.075308,0.191,2,470235,6,10,74,254
472533,0.539535,0.539535,1.082,1,473834,6,10,35,339
405524,1.491896,1.491896,2.332,1,403776,3,3,77,386
400476,0.847506,0.847506,1.489,1,398514,4,7,19,223
409845,0.265371,0.265371,0.681,1,410350,3,3,6,259
443971,7.781093,0.415463,1.005,3,480385,5,9,29,381
445591,0.264344,0.264344,0.775,1,445766,6,21,90,240
390819,0.151949,0.151949,0.585,1,388099,4,19,59,166
435592,0.239429,0.239429,1.139,1,434371,3,4,11,32
411475,54.34678,0.025288,0.096,4,411476,7,12,58,164
393464,1.278509,0.430388,0.874,2,393609,4,17,73,403
433878,0.126033,0.126033,0.421,1,433619,7,14,44,295
390978,3.710192,0.696475,0.778,2,390308,4,17,75,382
394851,2.227737,0.265791,0.557,3,395599,2,2,97,498
467342,77.53013,0.05027,0.162,4,467343,5,13,43,140
432674,0.51682,0.51682,0.931,1,434577,7,14,50,260
373836,0.507418,0.088794,0.457,2,371009,0,0,0,222
394682,0.835426,0.835426,1.602,1,393250,4,5,15,40
486303,1.152619,1.152619,1.642,1,485303,6,10,88,435
423170,0.201891,0.201891,0.614,1,423454,7,18,64,188
484832,6.353565,0.614015,0.678,2,484833,5,9,65,331
426632,2.194815,0.353145,0.588,2,426633,3,4,10,29
397818,0.240401,0.240401,0.72,1,395042,4,17,45,138
480364,273.1676,0.415055,0.75,5,480365,5,9,29,97
448933,619.1481,0.654241,0.751,6,448934,6,8,22,59
392160,5.381459,0.405119,0.688,3,392161,4,17,73,325
450902,1.358727,0.22643,0.746,2,450903,5,9,29,313
409848,0.113731,0.113731,0.457,1,410356,7,12,58,422
472875,5.484101,0.251029,0.612,2,472876,5,9,29,264
483568,227.94054,0.25087,0.544,5,483569,6,10,35,108
464318,7.472709,0.314011,0.574,3,464319,5,13,43,371
398808,21.180948,0.164473,0.489,4,399669,4,7,87,237
434509,2799.9202,0.531978,0.974,7,434510,2,2,2,2
399131,0.164463,0.164463,0.457,1,398625,4,15,89,239
458662,0.364493,0.364493,0.85,1,458059,6,10,26,286
429757,0.290011,0.290011,0.913,1,434381,3,4,10,30
485302,1.027458,0.225537,0.745,2,485303,6,10,88,435
402042,0.265596,0.265596,0.751,1,400697,4,11,27,276
416238,1.578541,1.578541,2.232,1,416587,3,16,69,336
483633,545.4307,0.654175,0.967,5,483634,6,10,25,64
380134,1.026785,1.026785,1.635,1,380945,4,5,13,233
442102,47.859512,0.302429,0.457,4,442103,3,4,52,168
438293,0.390531,0.390531,1.034,1,437349,3,4,11,420
421228,0.567957,0.567957,0.982,1,420413,3,16,41,141
431713,0.201705,0.201705,0.813,1,430893,5,6,14,44
451340,2.113049,0.01258,0.163,2,451341,5,13,37,263
445250,0.239176,0.239176,0.546,1,446326,5,13,37,317
396179,0.227793,0.227793,0.557,1,395039,4,17,68,178
420902,1.135833,0.252435,0.457,2,421093,7,14,38,115
441922,2.808328,0.591943,0.751,2,440315,5,13,99,391
435441,79.2299,0.214508,0.294,4,435442,7,14,44,144
473164,0.238393,0.238393,0.587,1,472364,5,9,29,131
456294,0.67888,0.67888,1.167,1,457196,6,10,26,286
463132,1.231085,1.231085,1.827,1,462496,6,10,51,437
464033,2.750651,0.163308,0.258,2,464034,6,10,32,329
408083,0.442396,0.442396,1.434,1,415812,4,11,33,194
442390,0.314812,0.314812,0.775,1,442840,5,9,29,381
428667,5.031342,0.466464,0.851,3,428668,3,4,10,362
471715,9.801278,1.267623,1.347,3,471087,6,10,46,348
457203,13.325279,0.339475,0.163,3,457204,6,10,26,286
429927,0.680923,0.088264,0.325,2,430171,7,14,50,258
395040,42.64481,0.113882,0.422,5,395041,4,17,68,178
372833,19.937426,0.202911,0.193,3,372834,0,0,0,207
410346,1.149948,1.149948,1.791,1,408976,4,11,27,78
429328,1.954496,0.226982,0.517,2,427851,5,6,14,366
453132,0.226384,0.226384,0.354,1,452857,6,10,60,496
