link_id,Acum,Area,Long,h_order,dest,prun_7,prun_6,prun_5,prun_4,vo6,vo5,vo4,la6,la5,la4
483584,264.3652,0.100358,0.162,5,483585,6,10,35,95,0.3092160324214545,0.20718303266636687,0.2770864319173206,0.2469806903309755,0.22780865929110866,0.16273254356032127
430364,9.658403999999999,0.252227,0.588,3,430365,3,4,7,268,0.317589521965916,0.3714384608867181,0.4391457514506114,0.22972279995357875,0.22178434675607697,0.2028778532866572
380527,0.35493600000000003,0.35493600000000003,0.82,1,380944,4,5,13,233,0.20993669096136777,0.19915443912370184,0.22106579783900068,0.20119312529290553,0.2848926865981358,0.25409044108092455
424675,0.328021,0.328021,0.782,1,423747,3,4,7,246,0.317589521965916,0.3714384608867181,0.4391457514506114,0.22972279995357875,0.22178434675607697,0.2028778532866572
422569,0.25238499999999997,0.25238499999999997,0.457,1,422991,5,9,85,467,0.1725311434113066,0.15303860946905487,0.2181386395124211,0.18965075731705947,0.18223097508297778,0.23318687648363748
384509,0.557542,0.557542,0.519,1,367381,0,0,0,122,0.3962792632007952,0.40650901813831486,0.4123451037641839,0.20971176997421168,0.2939686079949545,0.22043745939041526
409670,0.32857,0.32857,0.585,1,409132,4,11,33,275,0.20993669096136777,0.25870961638704504,0.18358506714887957,0.20119312529290553,0.28656879105428096,0.3833868236577154
480425,526.38257,0.012634000000000001,0.096,5,480426,5,9,24,66,0.1725311434113066,0.15303860946905487,0.1532075770273379,0.18965075731705947,0.18223097508297778,0.168199439910297
392684,0.202553,0.202553,0.557,1,388853,4,17,75,203,0.20993669096136777,0.2545685574115762,0.24397839365157253,0.20119312529290553,0.3013464219720827,0.23759252047788768
429326,0.353094,0.353094,1.072,1,441918,5,9,24,202,0.1725311434113066,0.15303860946905487,0.1532075770273379,0.18965075731705947,0.18223097508297778,0.168199439910297
441923,0.86897,0.86897,1.3219999999999998,1,441922,5,13,99,391,0.1725311434113066,0.15568474361812348,0.16275744386645663,0.18965075731705947,0.21917946639148875,0.1749541633794425
398640,0.20243,0.20243,0.35600000000000004,1,400709,4,7,16,368,0.20993669096136777,0.22985273100157666,0.16792687275196652,0.20119312529290553,0.2739009018557972,0.22614480529932085
400482,1.8974400000000002,0.41743,0.8740000000000001,2,400483,3,3,4,352,0.317589521965916,0.3193739991870662,0.2719974961991983,0.22972279995357875,0.17543430955936307,0.13415962664526426
453139,0.163501,0.163501,0.425,1,452694,3,4,57,445,0.317589521965916,0.3714384608867181,0.4033598248404734,0.22972279995357875,0.22178434675607697,0.21588347444866446
452693,0.314446,0.314446,0.679,1,452496,6,8,84,480,0.3092160324214545,0.2220230908344562,0.3099224934474421,0.2469806903309755,0.2473770798226895,0.21782849180863692
459341,0.917392,0.917392,1.262,1,462157,6,10,51,149,0.3092160324214545,0.20718303266636687,0.27639123040174296,0.2469806903309755,0.22780865929110866,0.19564706437073676
457786,0.188549,0.188549,0.456,1,457195,6,10,26,286,0.3092160324214545,0.20718303266636687,0.30677833595700316,0.2469806903309755,0.22780865929110866,0.18956457493114853
467326,19.055962,0.03767,0.162,4,467327,5,13,43,231,0.1725311434113066,0.15568474361812348,0.156173320540964,0.18965075731705947,0.21917946639148875,0.2755904726250266
394340,0.316433,0.316433,0.615,1,387691,4,7,67,177,0.20993669096136777,0.22985273100157666,0.22884642194816437,0.20119312529290553,0.2739009018557972,0.21829842208046202
406431,0.391878,0.391878,0.8370000000000001,1,416233,4,15,53,190,0.20993669096136777,0.23611382609719062,0.22054343005778146,0.20119312529290553,0.3318141509637815,0.30612236224645534
452372,0.47798599999999997,0.47798599999999997,0.775,1,452696,3,4,57,445,0.317589521965916,0.3714384608867181,0.4033598248404734,0.22972279995357875,0.22178434675607697,0.21588347444866446
458807,0.364485,0.364485,0.7190000000000001,1,458049,5,9,29,104,0.1725311434113066,0.15303860946905487,0.20482160585562353,0.18965075731705947,0.18223097508297778,0.19048220302574384
453638,0.45275299999999996,0.45275299999999996,0.804,1,453334,6,10,25,457,0.3092160324214545,0.20718303266636687,0.21530862573275983,0.2469806903309755,0.22780865929110866,0.27853670960694354
480946,2.50697,0.012537000000000001,0.162,2,480151,5,9,91,432,0.1725311434113066,0.15303860946905487,0.20631765308160158,0.18965075731705947,0.18223097508297778,0.21870756106979067
440980,0.289688,0.289688,0.688,1,439514,3,4,57,162,0.317589521965916,0.3714384608867181,0.4033598248404734,0.22972279995357875,0.22178434675607697,0.21588347444866446
399707,903.3620599999999,0.481021,0.682,6,399708,4,5,15,40,0.20993669096136777,0.19915443912370184,0.20993851179906453,0.20119312529290553,0.2848926865981358,0.30811735416841923
481621,0.30083699999999997,0.30083699999999997,0.544,1,481470,5,9,100,390,0.1725311434113066,0.15303860946905487,0.26992457183324947,0.18965075731705947,0.18223097508297778,0.19922578166691413
415138,0.23995,0.23995,0.457,1,417409,3,3,82,229,0.317589521965916,0.3193739991870662,0.34168036617982356,0.22972279995357875,0.17543430955936307,0.19729923889380688
396927,0.7972229999999999,0.227766,0.557,2,396171,4,17,73,200,0.20993669096136777,0.2545685574115762,0.2715829610564254,0.20119312529290553,0.3013464219720827,0.21087896945384618
454184,264.87335,0.06302200000000001,0.163,5,454185,5,13,36,99,0.1725311434113066,0.15568474361812348,0.18618045127477975,0.18965075731705947,0.21917946639148875,0.2617820434811872
410518,0.240076,0.240076,0.62,1,411268,4,11,66,456,0.20993669096136777,0.25870961638704504,0.2464573828794327,0.20119312529290553,0.28656879105428096,0.3348147412591544
430185,0.151304,0.151304,0.488,1,430521,7,18,64,393,0.14549624075576248,0.12262997237437463,0.16569590666497272,0.1609964612248076,0.23188933075131038,0.15874360137625756
406213,0.922834,0.480393,0.614,2,407090,4,7,19,288,0.20993669096136777,0.22985273100157666,0.19122326607005816,0.20119312529290553,0.2739009018557972,0.3657168100072826
